Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,collected_by,Genotype,HOST,host_tissue_sampled,SAMPLE_TYPE,AssemblyName,env_broad_scale,env_local_scale,env_medium,Isolation_source,REPLICATE
SRR7590559,WGA,200,3581871200,PRJNA482776,SAMN09697593,"Microbe\, viral or environmental",2295112046,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4455873,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc6,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL24q_sc6,SRP155167,Dr Standwell Nkhoma,MAL24q_sc6,Homo sapiens,Blood,single cell,,,,,,
SRR7590560,WGA,200,1123922600,PRJNA482776,SAMN09697595,"Microbe\, viral or environmental",724284472,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX4455871,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc8,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL24q_sc8,SRP155167,Dr Standwell Nkhoma,MAL24q_sc8,Homo sapiens,Blood,single cell,,,,,,
SRR7590561,WGA,200,1208768400,PRJNA482776,SAMN09697594,"Microbe\, viral or environmental",777911131,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4455870,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc7,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:17:00Z,1,MAL24q_sc7,SRP155167,Dr Standwell Nkhoma,MAL24q_sc7,Homo sapiens,Blood,single cell,,,,,,
SRR7590562,WGA,200,255214200,PRJNA482776,SAMN09697795,"Microbe\, viral or environmental",201077089,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4455869,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc40,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:16:00Z,1,MAL33_sc40,SRP155167,Dr Standwell Nkhoma,MAL33_sc40,Homo sapiens,Blood,single cell,,,,,,
SRR7590563,WGA,200,2083860200,PRJNA482776,SAMN09697592,"Microbe\, viral or environmental",1371500131,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4455872,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc5,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL24q_sc5,SRP155167,Dr Standwell Nkhoma,MAL24q_sc5,Homo sapiens,Blood,single cell,,,,,,
SRR7590564,WGA,200,616146800,PRJNA482776,SAMN09697794,"Microbe\, viral or environmental",477800633,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4455868,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc3,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:17:00Z,1,MAL33_sc3,SRP155167,Dr Standwell Nkhoma,MAL33_sc3,Homo sapiens,Blood,single cell,,,,,,
SRR7590565,WGA,200,129910000,PRJNA482776,SAMN09697793,"Microbe\, viral or environmental",103917509,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4455867,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc39,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:16:00Z,1,MAL33_sc39,SRP155167,Dr Standwell Nkhoma,MAL33_sc39,Homo sapiens,Blood,single cell,,,,,,
SRR7590566,WGA,200,267811400,PRJNA482776,SAMN09697792,"Microbe\, viral or environmental",211626818,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4455866,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc38,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:16:00Z,1,MAL33_sc38,SRP155167,Dr Standwell Nkhoma,MAL33_sc38,Homo sapiens,Blood,single cell,,,,,,
SRR7590567,WGA,200,979867800,PRJNA482776,SAMN09697791,"Microbe\, viral or environmental",765778245,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4455865,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc37,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:19:00Z,1,MAL33_sc37,SRP155167,Dr Standwell Nkhoma,MAL33_sc37,Homo sapiens,Blood,single cell,,,,,,
SRR7590568,WGA,200,3048832800,PRJNA482776,SAMN09697789,"Microbe\, viral or environmental",2286094284,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4455863,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc35,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL33_sc35,SRP155167,Dr Standwell Nkhoma,MAL33_sc35,Homo sapiens,Blood,single cell,,,,,,
SRR7590569,WGA,200,2786725600,PRJNA482776,SAMN09697788,"Microbe\, viral or environmental",2086766872,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4455862,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc34,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL33_sc34,SRP155167,Dr Standwell Nkhoma,MAL33_sc34,Homo sapiens,Blood,single cell,,,,,,
SRR7590570,WGA,200,816143200,PRJNA482776,SAMN09697797,"Microbe\, viral or environmental",631654286,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4455861,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc42,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL33_sc42,SRP155167,Dr Standwell Nkhoma,MAL33_sc42,Homo sapiens,Blood,single cell,,,,,,
SRR7590571,WGA,200,1321923600,PRJNA482776,SAMN09697790,"Microbe\, viral or environmental",997208460,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4455864,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc36,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:20:00Z,1,MAL33_sc36,SRP155167,Dr Standwell Nkhoma,MAL33_sc36,Homo sapiens,Blood,single cell,,,,,,
SRR7590572,WGA,200,909565200,PRJNA482776,SAMN09697796,"Microbe\, viral or environmental",714583012,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4455860,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc41,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:19:00Z,1,MAL33_sc41,SRP155167,Dr Standwell Nkhoma,MAL33_sc41,Homo sapiens,Blood,single cell,,,,,,
SRR7590573,WGA,200,167649000,PRJNA482776,SAMN09697497,"Microbe\, viral or environmental",132572487,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4455859,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc48,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:16:00Z,1,MAL15_sc48,SRP155167,Dr Standwell Nkhoma,MAL15_sc48,Homo sapiens,Blood,single cell,,,,,,
SRR7590574,WGA,200,501359000,PRJNA482776,SAMN09697496,"Microbe\, viral or environmental",396486052,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX4455858,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc47,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:17:00Z,1,MAL15_sc47,SRP155167,Dr Standwell Nkhoma,MAL15_sc47,Homo sapiens,Blood,single cell,,,,,,
SRR7590575,WGA,200,1126028400,PRJNA482776,SAMN09697491,"Microbe\, viral or environmental",864629827,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4455857,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc42,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:20:00Z,1,MAL15_sc42,SRP155167,Dr Standwell Nkhoma,MAL15_sc42,Homo sapiens,Blood,single cell,,,,,,
SRR7590576,WGA,200,935464200,PRJNA482776,SAMN09697489,"Microbe\, viral or environmental",724036663,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX4455855,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc40,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL15_sc40,SRP155167,Dr Standwell Nkhoma,MAL15_sc40,Homo sapiens,Blood,single cell,,,,,,
SRR7590577,WGA,200,1041768000,PRJNA482776,SAMN09697488,"Microbe\, viral or environmental",758906492,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX4455854,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc3,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:19:00Z,1,MAL15_sc3,SRP155167,Dr Standwell Nkhoma,MAL15_sc3,Homo sapiens,Blood,single cell,,,,,,
SRR7590578,WGA,200,2651270800,PRJNA482776,SAMN09697495,"Microbe\, viral or environmental",2023594015,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4455853,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc46,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:29:00Z,1,MAL15_sc46,SRP155167,Dr Standwell Nkhoma,MAL15_sc46,Homo sapiens,Blood,single cell,,,,,,
SRR7590579,WGA,200,694113000,PRJNA482776,SAMN09697490,"Microbe\, viral or environmental",536539109,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4455856,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc41,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL15_sc41,SRP155167,Dr Standwell Nkhoma,MAL15_sc41,Homo sapiens,Blood,single cell,,,,,,
SRR7590580,WGA,200,1077131000,PRJNA482776,SAMN09697494,"Microbe\, viral or environmental",853504886,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4455852,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc45,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL15_sc45,SRP155167,Dr Standwell Nkhoma,MAL15_sc45,Homo sapiens,Blood,single cell,,,,,,
SRR7590581,WGA,200,395202000,PRJNA482776,SAMN09697493,"Microbe\, viral or environmental",316158454,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4455851,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc44,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:17:00Z,1,MAL15_sc44,SRP155167,Dr Standwell Nkhoma,MAL15_sc44,Homo sapiens,Blood,single cell,,,,,,
SRR7590582,WGA,200,994098000,PRJNA482776,SAMN09697492,"Microbe\, viral or environmental",770672090,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4455850,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc43,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL15_sc43,SRP155167,Dr Standwell Nkhoma,MAL15_sc43,Homo sapiens,Blood,single cell,,,,,,
SRR7590583,WGA,200,251305400,PRJNA482776,SAMN09697401,"Microbe\, viral or environmental",207931078,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4455849,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc12,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:17:00Z,1,MAL1_sc12,SRP155167,Dr Standwell Nkhoma,MAL1_sc12,Homo sapiens,Blood,single cell,,,,,,
SRR7590584,WGA,200,837080000,PRJNA482776,SAMN09697727,"Microbe\, viral or environmental",515629601,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX4455847,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc25,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:17:00Z,1,MAL31_sc25,SRP155167,Dr Standwell Nkhoma,MAL31_sc25,Homo sapiens,Blood,single cell,,,,,,
SRR7590585,WGA,200,510900400,PRJNA482776,SAMN09697720,"Microbe\, viral or environmental",318586653,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4455846,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc18,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:16:00Z,1,MAL31_sc18,SRP155167,Dr Standwell Nkhoma,MAL31_sc18,Homo sapiens,Blood,single cell,,,,,,
SRR7590586,WGA,200,628693000,PRJNA482776,SAMN09697721,"Microbe\, viral or environmental",381602337,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4455845,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc1,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:16:00Z,1,MAL31_sc1,SRP155167,Dr Standwell Nkhoma,MAL31_sc1,Homo sapiens,Blood,single cell,,,,,,
SRR7590587,WGA,200,275057000,PRJNA482776,SAMN09697726,"Microbe\, viral or environmental",168867473,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX4455848,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc24,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:17:00Z,1,MAL31_sc24,SRP155167,Dr Standwell Nkhoma,MAL31_sc24,Homo sapiens,Blood,single cell,,,,,,
SRR7590588,WGA,200,983990400,PRJNA482776,SAMN09697718,"Microbe\, viral or environmental",605492284,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX4455844,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc16,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL31_sc16,SRP155167,Dr Standwell Nkhoma,MAL31_sc16,Homo sapiens,Blood,single cell,,,,,,
SRR7590589,WGA,200,2412999400,PRJNA482776,SAMN09697719,"Microbe\, viral or environmental",1537753197,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4455843,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc17,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:20:00Z,1,MAL31_sc17,SRP155167,Dr Standwell Nkhoma,MAL31_sc17,Homo sapiens,Blood,single cell,,,,,,
SRR7590590,WGA,200,1757748400,PRJNA482776,SAMN09697724,"Microbe\, viral or environmental",1077382799,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4455842,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc22,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL31_sc22,SRP155167,Dr Standwell Nkhoma,MAL31_sc22,Homo sapiens,Blood,single cell,,,,,,
SRR7590591,WGA,200,887906000,PRJNA482776,SAMN09697725,"Microbe\, viral or environmental",552153537,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4455841,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc23,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL31_sc23,SRP155167,Dr Standwell Nkhoma,MAL31_sc23,Homo sapiens,Blood,single cell,,,,,,
SRR7590592,WGA,200,1775330400,PRJNA482776,SAMN09697722,"Microbe\, viral or environmental",1217179464,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4455840,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc20,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL31_sc20,SRP155167,Dr Standwell Nkhoma,MAL31_sc20,Homo sapiens,Blood,single cell,,,,,,
SRR7590593,WGA,200,1395466400,PRJNA482776,SAMN09697723,"Microbe\, viral or environmental",940285456,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4455839,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc21,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL31_sc21,SRP155167,Dr Standwell Nkhoma,MAL31_sc21,Homo sapiens,Blood,single cell,,,,,,
SRR7590594,WGA,200,2367200400,PRJNA482776,SAMN09697643,"Microbe\, viral or environmental",1729947812,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4455838,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL29,16.040532 S 34.797692 E,MAL29_sc2,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL29_sc2,SRP155167,Dr Standwell Nkhoma,MAL29_sc2,Homo sapiens,Blood,single cell,,,,,,
SRR7590595,WGA,200,1705501800,PRJNA482776,SAMN09697642,"Microbe\, viral or environmental",1262368974,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4455837,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL29,16.040532 S 34.797692 E,MAL29_sc24,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL29_sc24,SRP155167,Dr Standwell Nkhoma,MAL29_sc24,Homo sapiens,Blood,single cell,,,,,,
SRR7590596,WGA,200,2327283200,PRJNA482776,SAMN09697645,"Microbe\, viral or environmental",1699069561,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4455836,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL29,16.040532 S 34.797692 E,MAL29_sc5,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:21:00Z,1,MAL29_sc5,SRP155167,Dr Standwell Nkhoma,MAL29_sc5,Homo sapiens,Blood,single cell,,,,,,
SRR7590597,WGA,200,1140157000,PRJNA482776,SAMN09697639,"Microbe\, viral or environmental",843025759,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX4455834,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL29,16.040532 S 34.797692 E,MAL29_sc21,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:18:00Z,1,MAL29_sc21,SRP155167,Dr Standwell Nkhoma,MAL29_sc21,Homo sapiens,Blood,single cell,,,,,,
SRR7590598,WGA,200,914438200,PRJNA482776,SAMN09697638,"Microbe\, viral or environmental",665301006,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4455833,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL29,16.040532 S 34.797692 E,MAL29_sc20,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:19:00Z,1,MAL29_sc20,SRP155167,Dr Standwell Nkhoma,MAL29_sc20,Homo sapiens,Blood,single cell,,,,,,
SRR7590599,WGA,200,2248148200,PRJNA482776,SAMN09697641,"Microbe\, viral or environmental",1660870343,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4455832,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL29,16.040532 S 34.797692 E,MAL29_sc23,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:26:00Z,1,MAL29_sc23,SRP155167,Dr Standwell Nkhoma,MAL29_sc23,Homo sapiens,Blood,single cell,,,,,,
